hotel_name_,stars,location,review_rating,description,main_facilities,total_reviews,sub_ratings,sub_ratings_categories,sub_ratings_dict,hotel_surroundings,hotel_surroundings_distance,surroundings_dict,room_type,price_list,cheapest_price,facilities_groups,all_facilities,link
Savoy Hotel Manila - Multiple Use Hotel,4,"Andrews Avenue Newport City, Pasay, 1309 Manila, Philippines",8.2,"Savoy Hotel Manila features of an outdoor swimming pool, located 200 m from Resorts World Manila, this 4-star property offers  24-hour front desk and an on-site restaurant and bar. Every room at Savoy Hotel Manila is air-conditioned and has a flat-screen TV, a safety deposit box, and a desk. A private bathroom with walk in shower and free toiletries is also include in each room. Other units are equipped with a mini-bar, a tea/coffee maker, and have an access to the Executive Lounge. A daily breakfast is available at the property while room service is also available. Savoy Cafe also serves International cuisine, ala carte. At the hotel, facilities such as a gym and a steam and sauna room are available for guests. On-site parking is available. City of Dreams Manila is 1.7 mi, while Glorietta Mall is 2.2 mi away. The nearest airport is Manila International Airport, 1.2 mi from the hotel. ","['Swimming pool', 'Airport Shuttle', 'Non Smoking Rooms', 'Fitness Room', 'Spa & Wellness Centre', 'Room-service', 'Free Parking', 'breakfast', 'Swimming pool', 'Airport Shuttle', 'Non Smoking Rooms', 'Fitness Room', 'Spa & Wellness Centre', 'Room-service', 'Free Parking', 'breakfast']","1,526","['8.9', '8.3', '8.5', '8.5', '8.0', '8.9', '8.4']","['Staff', 'Facilities', 'Cleanliness', 'Comfort', 'Value for money', 'Location', 'Free WiFi']","{'Staff': '8.9', 'Facilities': '8.3', 'Cleanliness': '8.5', 'Comfort': '8.5', 'Value for money': '8.0', 'Location': '8.9', 'Free WiFi': '8.4'}","['Maligayang Pagdating Rotunda', 'Newport Boulevard Roundabout', 'Protacio Park', 'Circulo del Mundo', 'Magdalena Park', 'Parade Ground', 'San Felipe Park', 'Cockpit', 'Continental Park', 'Molave Park', 'Restaurant', 'Restaurant', 'Restaurant', 'GT International Tower', 'Manila Zoological and Botanical Garden', 'Paco Park', 'Museo Pambata', 'National Museum of the Philippines', 'Malacanang Palace', 'Intramuros', 'Fort Santiago', 'Pinto Art Museum', 'Casa Santa Museum', 'Ocean/Sea', 'Manila Bay Beach', 'Train', 'Train', 'Subway', 'Subway', 'Ninoy Aquino International Airport', 'Subic Bay Airport', 'Clark International Airport']","['200 m', '800 m', '850 m', '900 m', '1.3 km', '1.6 km', '2 km', '2.1 km', '2.2 km', '2.5 km', '20 m', '30 m', '30 m', '4.5 km', '6 km', '8 km', '8 km', '9 km', '9 km', '9 km', '10 km', '17 km', '19 km', '4.8 km', '7 km', '1.1 km', '2.4 km', '2.7 km', '9 km', '950 m', '86 km', '89 km']","{'Maligayang Pagdating Rotunda': '200 m', 'Newport Boulevard Roundabout': '800 m', 'Protacio Park': '850 m', 'Circulo del Mundo': '900 m', 'Magdalena Park': '1.3 km', 'Parade Ground': '1.6 km', 'San Felipe Park': '2 km', 'Cockpit': '2.1 km', 'Continental Park': '2.2 km', 'Molave Park': '2.5 km', 'Restaurant': '30 m', 'GT International Tower': '4.5 km', 'Manila Zoological and Botanical Garden': '6 km', 'Paco Park': '8 km', 'Museo Pambata': '8 km', 'National Museum of the Philippines': '9 km', 'Malacanang Palace': '9 km', 'Intramuros': '9 km', 'Fort Santiago': '10 km', 'Pinto Art Museum': '17 km', 'Casa Santa Museum': '19 km', 'Ocean/Sea': '4.8 km', 'Manila Bay Beach': '7 km', 'Train': '2.4 km', 'Subway': '9 km', 'Ninoy Aquino International Airport': '950 m', 'Subic Bay Airport': '86 km', 'Clark International Airport': '89 km'}","['Essential 2 Twin Room', 'Essential 1 Queen Room', 'Essential 1 Queen Room', 'Essential 1 Twin Room', 'Essential 1 Twin Room', 'Essential 2 Queen Room', 'Essential 2 Queen Room', 'Essential 2 Twin Room', 'Essential 2 Twin Room', 'The Runway Suite', 'The Runway Suite', 'The Space One-Bedroom Suite', 'The Space One-Bedroom Suite', 'The Deck Suite', 'The Deck Suite']","[2945.0, 5662.0, 4362.0, 5662.0, 4362.0, 6102.0, 4752.0, 6102.0, 4752.0, 6982.0, 5548.0, 8302.0, 6839.0, 9622.0, 8404.0]",2945.0,"['Bathroom', 'Bedroom', 'Kitchen', 'Room Amenities', 'Living Area', 'Media & Technology', 'Food & Drink', 'Parking', 'Front Desk Services', 'Cleaning Services', 'Business Facilities', 'Safety & security', 'General', 'Accessibility', 'Outdoor swimming pool', 'Spa', 'Languages Spoken']","[['Toilet paper', 'Towels', 'Bidet', 'Slippers', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower'], ['Linens', 'Wardrobe or closet'], ['Electric kettle'], ['Clothes rack'], ['Desk'], ['Flat-screen TV', 'Telephone', 'TV'], ['Snack bar', 'Restaurant'], ['Secure parking', 'Valet parking', 'Accessible parking'], ['Concierge', 'ATM on site', 'Baggage storage', 'Currency exchange', 'Express check-in/out', '24-hour front desk'], ['Daily housekeeping', 'Suit press', 'Ironing service', 'Dry cleaning', 'Laundry'], ['Business center', 'Meeting/Banquet facilities'], ['Fire extinguishers', 'CCTV outside property', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', 'Key card access', '24-hour security', 'Safe'], ['Shuttle service', 'Designated smoking area', 'Air conditioning', 'Smoke-free property', 'Wake-up service', 'Tile/Marble floor', 'Car rental', 'Elevator', 'Facilities for disabled guests', 'Airport shuttle', 'Non-smoking rooms', 'Room service'], ['Upper floors accessible by elevator'], ['Open all year', 'All ages welcome'], ['Fitness', 'Spa', 'Fitness center'], ['English', 'Filipino']]",https://www.booking.com/hotel/ph/savoy-manila-pasay.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=101&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119861&all_sr_blocks=305277101_343158982_0_1_0&highlighted_blocks=305277101_343158982_0_1_0&matching_block_id=305277101_343158982_0_1_0&sr_pri_blocks=305277101_343158982_0_1_0__575440&from=searchresults#hotelTmpl
OYO 841 Metro Deluxe Residences,3,"Located in Metro Deluxe Residences (Basic), 42 Sta Monica, Pasay, 1300 Manila, Philippines",7.0,"Located in Manila, OYO 841 Metro Deluxe Residences provides air-conditioned rooms with free WiFi. The property is around 2.3 km from Manila Bay Beach, a 6-minute walk from World Trade Center Metro Manila and 3.4 km from Mall of Asia Arena. The property is 3.9 km from SM Mall of Asia and 4.5 km from Rizal Park. SM by the Bay Amusement Park is 3.4 km from the hotel, while SMX Convention Center is 3.5 km away. The nearest airport is Ninoy Aquino International Airport, 6.9 km from OYO 841 Metro Deluxe Residences. ","['Non Smoking Rooms', 'Free WiFi Internet Access Included', 'Non Smoking Rooms', 'Free WiFi Internet Access Included']",130,"['8.3', '7.0', '7.3', '7.2', '7.4', '7.5', '8.8']","['Staff', 'Facilities', 'Cleanliness', 'Comfort', 'Value for money', 'Location', 'Free WiFi']","{'Staff': '8.3', 'Facilities': '7.0', 'Cleanliness': '7.3', 'Comfort': '7.2', 'Value for money': '7.4', 'Location': '7.5', 'Free WiFi': '8.8'}","['Derham Park', 'ASEAN Garden', 'Marian Quadrangle', 'Amphitheater', 'Manila Zoological and Botanical Garden', 'Pasay City Cockpit', ""MMDA Children's Road Safety Park"", 'SM BY THE BAY NORTH AREA', 'Rajah Sulayman Park', 'Remedios Circle', 'Restaurant', 'Restaurant', 'Restaurant', 'Cafe/Bar', 'Cafe/Bar', 'Cafe/Bar', 'GT International Tower', 'Paco Park', 'Ninoy Aquino Monument', 'Museo Pambata', 'National Museum of the Philippines', 'Intramuros', 'Malacanang Palace', 'Fort Santiago', 'Pinto Art Museum', 'Ocean/Sea', 'Manila Bay Beach', 'Train', 'Train', 'Subway', 'Subway', 'Ninoy Aquino International Airport', 'Subic Bay Airport', 'Clark International Airport']","['800 m', '1,000 m', '1.3 km', '1.4 km', '1.5 km', '1.5 km', '1.5 km', '1.8 km', '2 km', '2.1 km', '100 m', '100 m', '100 m', '250 m', '300 m', '300 m', '2.9 km', '3.2 km', '3.3 km', '3.3 km', '4 km', '4.5 km', '4.7 km', '5 km', '19 km', '650 m', '2.1 km', '700 m', '950 m', '2 km', '5 km', '5 km', '82 km', '84 km']","{'Derham Park': '800 m', 'ASEAN Garden': '1,000 m', 'Marian Quadrangle': '1.3 km', 'Amphitheater': '1.4 km', 'Manila Zoological and Botanical Garden': '1.5 km', 'Pasay City Cockpit': '1.5 km', ""MMDA Children's Road Safety Park"": '1.5 km', 'SM BY THE BAY NORTH AREA': '1.8 km', 'Rajah Sulayman Park': '2 km', 'Remedios Circle': '2.1 km', 'Restaurant': '100 m', 'Cafe/Bar': '300 m', 'GT International Tower': '2.9 km', 'Paco Park': '3.2 km', 'Ninoy Aquino Monument': '3.3 km', 'Museo Pambata': '3.3 km', 'National Museum of the Philippines': '4 km', 'Intramuros': '4.5 km', 'Malacanang Palace': '4.7 km', 'Fort Santiago': '5 km', 'Pinto Art Museum': '19 km', 'Ocean/Sea': '650 m', 'Manila Bay Beach': '2.1 km', 'Train': '950 m', 'Subway': '5 km', 'Ninoy Aquino International Airport': '5 km', 'Subic Bay Airport': '82 km', 'Clark International Airport': '84 km'}","['Quadruple Room with Shared Bathroom', 'Quadruple Room with Shared Bathroom', 'Quadruple Room with Shared Bathroom', 'Quadruple Room with Shared Bathroom', 'Quadruple Room with Shared Bathroom', 'Quadruple Room with Shared Bathroom', 'Standard Double Room', 'Standard Double Room', 'Standard Quadruple', 'Standard Quadruple', 'Standard Quadruple', 'Standard Quadruple', 'Standard Quadruple', 'Standard Quadruple', '4-Bed Mixed Dormitory Room', '4-Bed Mixed Dormitory Room', '4-Bed Mixed Dormitory Room', '4-Bed Mixed Dormitory Room', '4-Bed Mixed Dormitory Room', '4-Bed Mixed Dormitory Room', 'Quadruple Room', 'Quadruple Room', 'Quadruple Room', 'Quadruple Room', 'Quadruple Room', 'Quadruple Room', '6-Bed Mixed Dormitory Room', '6-Bed Mixed Dormitory Room', '6-Bed Mixed Dormitory Room', '6-Bed Mixed Dormitory Room', '6-Bed Mixed Dormitory Room', '6-Bed Mixed Dormitory Room', 'Standard Triple', 'Standard Triple', 'Standard Triple', 'Standard Triple', 'Mixed Dormitory Room', 'Mixed Dormitory Room', 'Mixed Dormitory Room', 'Mixed Dormitory Room', 'Mixed Dormitory Room', 'Mixed Dormitory Room', 'Family Room', 'Family Room']","[847.0, 928.0, 1006.0, 1101.0, 1206.0, 1307.0, 1128.0, 1466.0, 1208.0, 1325.0, 1435.0, 1571.0, 1723.0, 1866.0, 1270.0, 1399.0, 1516.0, 1650.0, 1819.0, 1971.0, 1340.0, 1474.0, 1597.0, 1742.0, 1916.0, 2076.0, 1716.0, 1882.0, 2040.0, 2230.0, 2447.0, 2652.0, 1904.0, 2093.0, 2475.0, 2721.0, 1904.0, 2093.0, 2267.0, 2475.0, 2721.0, 2947.0, 1904.0, 2475.0]",847.0,"['Parking', 'Services', 'Safety & security', 'General', 'Languages Spoken']","[['Daily housekeeping'], ['Fire extinguishers', 'CCTV in common areas', 'Key access'], ['Non-smoking rooms'], ['English', 'Filipino']]",https://www.booking.com/hotel/ph/zen-rooms-basic-metrodeluxe-pasay.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=102&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119861&all_sr_blocks=299135326_357532388_2_0_0&highlighted_blocks=299135326_357532388_2_0_0&matching_block_id=299135326_357532388_2_0_0&sr_pri_blocks=299135326_357532388_2_0_0__79189&from=searchresults#hotelTmpl
Manila Airport Hotel,2,"99 PAL Drive Airplane Village Brgy Vitalez NAIA I Complex, Paranaque, 1705 Manila, Philippines",6.1,"Well set in the Parañaque district of Manila, Manila Airport Hotel is located 4.8 km from Mall of Asia Arena, 5 km from SMX Convention Center and 5.1 km from Newport Mall. Featuring an outdoor swimming pool, the 2-star hotel has air-conditioned rooms with free WiFi, each with a private bathroom. The property provides a 24-hour front desk and a shared lounge for guests. All guest rooms in the hotel are equipped with a flat-screen TV with cable channels. At Manila Airport Hotel every room has bed linen and towels. SM Mall of Asia is 5.3 km from the accommodation, while SM by the Bay Amusement Park is 6 km away. The nearest airport is Ninoy Aquino International, 1.9 km from Manila Airport Hotel, and the property offers a paid airport shuttle service. ","['Swimming pool', 'Airport Shuttle', 'Non Smoking Rooms', 'Free WiFi Internet Access Included', '24 hour Front Desk', 'Elevator', 'Swimming pool', 'Airport Shuttle', 'Non Smoking Rooms', 'Free WiFi Internet Access Included', '24 hour Front Desk', 'Elevator']","1,307","['7.5', '5.9', '6.4', '6.4', '6.6', '8.0', '7.8']","['Staff', 'Facilities', 'Cleanliness', 'Comfort', 'Value for money', 'Location', 'Free WiFi']","{'Staff': '7.5', 'Facilities': '5.9', 'Cleanliness': '6.4', 'Comfort': '6.4', 'Value for money': '6.6', 'Location': '8.0', 'Free WiFi': '7.8'}","['Cockpit', 'Maligayang Pagdating Rotunda', 'Circulo del Mundo', 'Newport Boulevard Roundabout', 'Barcelona Park', 'Protacio Park', 'Magdalena Park', 'Guadalajara Park', 'Continental Park', 'Molave Park', 'Restaurant', 'Restaurant', 'Restaurant', 'Ninoy Aquino Monument', 'GT International Tower', 'Manila Zoological and Botanical Garden', 'Paco Park', 'Museo Pambata', 'National Museum of the Philippines', 'Intramuros', 'Malacanang Palace', 'Fort Santiago', 'Pinto Art Museum', 'Ocean/Sea', 'Manila Bay Beach', 'Train', 'Train', 'Subway', 'Subway', 'Ninoy Aquino International Airport', 'Subic Bay Airport', 'Clark International Airport']","['1.6 km', '1.9 km', '1.9 km', '2 km', '2.4 km', '2.6 km', '2.8 km', '2.8 km', '2.9 km', '3.1 km', '30 m', '150 m', '300 m', '6 km', '6 km', '6 km', '8 km', '8 km', '9 km', '10 km', '10 km', '10 km', '19 km', '4.9 km', '7 km', '1.3 km', '1.6 km', '3.2 km', '10 km', '1 km', '85 km', '89 km']","{'Cockpit': '1.6 km', 'Maligayang Pagdating Rotunda': '1.9 km', 'Circulo del Mundo': '1.9 km', 'Newport Boulevard Roundabout': '2 km', 'Barcelona Park': '2.4 km', 'Protacio Park': '2.6 km', 'Magdalena Park': '2.8 km', 'Guadalajara Park': '2.8 km', 'Continental Park': '2.9 km', 'Molave Park': '3.1 km', 'Restaurant': '300 m', 'Ninoy Aquino Monument': '6 km', 'GT International Tower': '6 km', 'Manila Zoological and Botanical Garden': '6 km', 'Paco Park': '8 km', 'Museo Pambata': '8 km', 'National Museum of the Philippines': '9 km', 'Intramuros': '10 km', 'Malacanang Palace': '10 km', 'Fort Santiago': '10 km', 'Pinto Art Museum': '19 km', 'Ocean/Sea': '4.9 km', 'Manila Bay Beach': '7 km', 'Train': '1.6 km', 'Subway': '10 km', 'Ninoy Aquino International Airport': '1 km', 'Subic Bay Airport': '85 km', 'Clark International Airport': '89 km'}","['Standard Double Room', 'Standard Double Room', 'Villa', 'Villa', 'Standard Single Room', 'Standard Single Room', 'Deluxe Single Room', 'Deluxe Single Room']","[1781.0, 1978.0, 2280.0, 2533.0, 1424.0, 1582.0, 2066.0, 2295.0]",1424.0,"['Bathroom', 'Bedroom', 'Room Amenities', 'Media & Technology', 'Parking', 'Services', 'Safety & security', 'General', 'Outdoor swimming pool', 'Languages Spoken']","[['Toilet paper', 'Towels', 'Bidet', 'Bathtub or shower', 'Slippers', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Shower'], ['Linens'], ['Socket near the bed'], ['Flat-screen TV', 'Cable channels'], ['Shuttle service', 'Daily housekeeping', 'Shared lounge/TV area', 'Express check-in/out', 'Airport shuttle', 'Airport shuttle', 'Airport shuttle', '24-hour front desk'], ['Fire extinguishers', 'CCTV in common areas', 'Key access'], ['Air conditioning', 'Hardwood or parquet floors', 'Heating', 'Elevator', 'Non-smoking rooms'], ['Open all year', 'All ages welcome'], ['English']]",https://www.booking.com/hotel/ph/oyo-181-manila-airport.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=103&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119861&all_sr_blocks=509138706_337954255_0_0_0&highlighted_blocks=509138706_337954255_0_0_0&matching_block_id=509138706_337954255_0_0_0&sr_pri_blocks=509138706_337954255_0_0_0__178058&from=searchresults#hotelTmpl
Go Hotels Manila Airport Road,3,"608 Quirino Avenue, Barangay Tambo, , Paranaque, 1700 Manila, Philippines",6.8,"You're eligible for a Genius discount at Go Hotels Manila Airport Road! To save at this property, all you have to do is  Located in Paranaque, Go Hotels Manila Airport Road offers modern accommodations with free WiFi access in the guestrooms. It operates a 24-hour front desk and provides daily housekeeping service. Each air-conditioned room comes equipped with a desk, in-room safe and a flat-screen cable TV. The private bathroom offers shower facility. At Go Hotels Manila Airport Road, guests can approach the friendly staff to request for massage services. Luggage storage, car rental and laundry service are also available. Airport transfers can be arranged upon request at a surcharge. City of Dreams Manila is 701 m from Go Hotels Manila Airport Road, while SM Mall of Asia Arena is 1.2 mi away. The nearest airport is Manila International Airport, 1.2 mi from Go Hotels Manila Airport Road. ","['Non Smoking Rooms', 'Free WiFi Internet Access Included', '24 hour Front Desk', 'Rooms/Facilities for Disabled', 'Elevator', 'Non Smoking Rooms', 'Free WiFi Internet Access Included', '24 hour Front Desk', 'Rooms/Facilities for Disabled', 'Elevator']",545,"['7.8', '6.6', '7.1', '7.1', '7.1', '7.6', '7.2']","['Staff', 'Facilities', 'Cleanliness', 'Comfort', 'Value for money', 'Location', 'Free WiFi']","{'Staff': '7.8', 'Facilities': '6.6', 'Cleanliness': '7.1', 'Comfort': '7.1', 'Value for money': '7.1', 'Location': '7.6', 'Free WiFi': '7.2'}","['Cockpit', 'Circulo del Mundo', 'Newport Boulevard Roundabout', 'Maligayang Pagdating Rotunda', 'Magdalena Park', 'San Felipe Park', 'Derham Park', 'SM BY THE BAY NORTH AREA', 'Protacio Park', 'Pasay City Cockpit', 'Restaurant', 'Cafe/Bar', 'Restaurant', 'Ninoy Aquino Monument', 'GT International Tower', 'Manila Zoological and Botanical Garden', 'Paco Park', 'Museo Pambata', 'National Museum of the Philippines', 'Intramuros', 'Malacanang Palace', 'Fort Santiago', 'Pinto Art Museum', 'Ocean/Sea', 'Manila Bay Beach', 'Train', 'Train', 'Subway', 'Subway', 'Ninoy Aquino International Airport', 'Subic Bay Airport', 'Clark International Airport']","['400 m', '1.7 km', '1.8 km', '2.4 km', '2.5 km', '2.7 km', '2.9 km', '3.1 km', '3.1 km', '3.4 km', '100 m', '350 m', '350 m', '4.9 km', '5 km', '5 km', '7 km', '7 km', '8 km', '8 km', '8 km', '9 km', '19 km', '3.5 km', '6 km', '400 m', '1.1 km', '2.1 km', '9 km', '1.9 km', '84 km', '88 km']","{'Cockpit': '400 m', 'Circulo del Mundo': '1.7 km', 'Newport Boulevard Roundabout': '1.8 km', 'Maligayang Pagdating Rotunda': '2.4 km', 'Magdalena Park': '2.5 km', 'San Felipe Park': '2.7 km', 'Derham Park': '2.9 km', 'SM BY THE BAY NORTH AREA': '3.1 km', 'Protacio Park': '3.1 km', 'Pasay City Cockpit': '3.4 km', 'Restaurant': '350 m', 'Cafe/Bar': '350 m', 'Ninoy Aquino Monument': '4.9 km', 'GT International Tower': '5 km', 'Manila Zoological and Botanical Garden': '5 km', 'Paco Park': '7 km', 'Museo Pambata': '7 km', 'National Museum of the Philippines': '8 km', 'Intramuros': '8 km', 'Malacanang Palace': '8 km', 'Fort Santiago': '9 km', 'Pinto Art Museum': '19 km', 'Ocean/Sea': '3.5 km', 'Manila Bay Beach': '6 km', 'Train': '1.1 km', 'Subway': '9 km', 'Ninoy Aquino International Airport': '1.9 km', 'Subic Bay Airport': '84 km', 'Clark International Airport': '88 km'}","['Standard Twin Room', 'Standard Queen Room']","[1744.0, 1794.0]",1744.0,"['Bathroom', 'View', 'Media & Technology', 'Parking', 'Services', 'General', 'Spa', 'Languages Spoken']","[['Toilet', 'Shower'], ['View'], ['Flat-screen TV', 'Cable channels'], ['Daily housekeeping', 'Baggage storage', '24-hour front desk', 'Meeting/Banquet facilities'], ['Air conditioning', 'Smoke-free property', 'Elevator', 'Facilities for disabled guests', 'Non-smoking rooms'], ['Massage'], ['English', 'Filipino']]",https://www.booking.com/hotel/ph/go-hotels-manila-airport-road.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=106&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119861&all_sr_blocks=175599003_261884663_0_0_0&highlighted_blocks=175599003_261884663_0_0_0&matching_block_id=175599003_261884663_0_0_0&sr_pri_blocks=175599003_261884663_0_0_0__184400&from=searchresults#hotelTmpl
