hotel_name_,stars,location,review_rating,description,main_facilities,total_reviews,sub_ratings,sub_ratings_categories,sub_ratings_dict,hotel_surroundings,hotel_surroundings_distance,surroundings_dict,room_type,price_list,cheapest_price,facilities_groups,all_facilities,link
RedDoorz near OWWA Pasay,2,"62 Sta Monica, Pasay City, Pasay, 1300 Manila, Philippines",4.2,"You're eligible for a Genius discount at RedDoorz near OWWA Pasay! To save at this property, all you have to do is  RedDoorz near OWWA Pasay features air-conditioned rooms with satellite flat-screen TV in the Pasay district of Manila. The property is around 0.7 mi from World Trade Center Metro Manila, 1.3 mi from Cultural Center of the Philippines and 2 mi from Mall of Asia Arena. Attractions in the area include SMX Convention Center, 2.3 mi away, or Greenbelt Mall, located 2.4 mi from the property. All rooms have a private bathroom, free toiletries and bed linen. Speaking Filipino and English, staff will be happy to provide guests with practical advice on the area at the reception. SM By the Bay Amusement Park is 2.2 mi from the hotel, while City of Dreams Manila is 2.3 mi from the property. The nearest airport is Manila Ninoy Aquino International Airport, 3.1 mi from RedDoorz near OWWA Pasay. The property only allows married couples with proof of marriage such as ID with the same surname, wedding ring, and marriage certificate. ","['Non Smoking Rooms', 'Free WiFi Internet Access Included', 'Non Smoking Rooms', 'Free WiFi Internet Access Included']",64,"['6.4', '4.7', '5.0', '4.9', '5.2', '6.3', '4.6']","['Staff', 'Facilities', 'Cleanliness', 'Comfort', 'Value for money', 'Location', 'Free WiFi']","{'Staff': '6.4', 'Facilities': '4.7', 'Cleanliness': '5.0', 'Comfort': '4.9', 'Value for money': '5.2', 'Location': '6.3', 'Free WiFi': '4.6'}","['Derham Park', 'ASEAN Garden', 'Marian Quadrangle', 'Amphitheater', 'Pasay City Cockpit', 'Manila Zoological and Botanical Garden', ""MMDA Children's Road Safety Park"", 'SM BY THE BAY NORTH AREA', 'Rajah Sulayman Park', 'Remedios Circle', 'Restaurant', 'Restaurant', 'Restaurant', 'Cafe/Bar', 'Cafe/Bar', 'Cafe/Bar', 'GT International Tower', 'Paco Park', 'Ninoy Aquino Monument', 'Museo Pambata', 'National Museum of the Philippines', 'Intramuros', 'Malacanang Palace', 'Fort Santiago', 'Pinto Art Museum', 'Ocean/Sea', 'Manila Bay Beach', 'Train', 'Train', 'Subway', 'Subway', 'Ninoy Aquino International Airport', 'Subic Bay Airport', 'Clark International Airport']","['800 m', '1 km', '1.3 km', '1.4 km', '1.4 km', '1.5 km', '1.5 km', '1.8 km', '2 km', '2.1 km', '30 m', '50 m', '100 m', '300 m', '300 m', '350 m', '2.8 km', '3.2 km', '3.2 km', '3.4 km', '4 km', '4.5 km', '4.7 km', '5 km', '19 km', '750 m', '2.1 km', '600 m', '900 m', '1.9 km', '5 km', '5 km', '82 km', '85 km']","{'Derham Park': '800 m', 'ASEAN Garden': '1 km', 'Marian Quadrangle': '1.3 km', 'Amphitheater': '1.4 km', 'Pasay City Cockpit': '1.4 km', 'Manila Zoological and Botanical Garden': '1.5 km', ""MMDA Children's Road Safety Park"": '1.5 km', 'SM BY THE BAY NORTH AREA': '1.8 km', 'Rajah Sulayman Park': '2 km', 'Remedios Circle': '2.1 km', 'Restaurant': '100 m', 'Cafe/Bar': '350 m', 'GT International Tower': '2.8 km', 'Paco Park': '3.2 km', 'Ninoy Aquino Monument': '3.2 km', 'Museo Pambata': '3.4 km', 'National Museum of the Philippines': '4 km', 'Intramuros': '4.5 km', 'Malacanang Palace': '4.7 km', 'Fort Santiago': '5 km', 'Pinto Art Museum': '19 km', 'Ocean/Sea': '750 m', 'Manila Bay Beach': '2.1 km', 'Train': '900 m', 'Subway': '5 km', 'Ninoy Aquino International Airport': '5 km', 'Subic Bay Airport': '82 km', 'Clark International Airport': '85 km'}","['Standard Double Room ', 'Standard Double Room', 'Standard Double Room', 'Single Room', 'Single Room']","[781.0, 972.0, 1290.0, 895.0, 1188.0]",781.0,"['Bathroom', 'Bedroom', 'Media & Technology', 'Parking', 'Safety & security', 'General', 'Languages Spoken']","[['Toilet paper', 'Towels', 'Towels/Sheets (extra fee)', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Shower'], ['Linens'], ['Flat-screen TV', 'Satellite channels'], ['Fire extinguishers', 'Smoke alarms', 'Security alarm', 'Key access', '24-hour security'], ['Air conditioning', 'Non-smoking rooms'], ['English', 'Filipino']]",https://www.booking.com/hotel/ph/reddoorz-near-owwa-pasay.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=401&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119925&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__1363&tpi_r=1&from=searchresults#hotelTmpl
DG Budget Hotel Salem,1,"Salem Complex, Domestic Road, Pasay, 1300 Manila, Philippines",6.9,"DG Budget Hotel Salem is just 5 minutes’ walk from the Manila Domestic Passenger Terminal in Pasay City. It offers air-conditioned rooms with private bathrooms. Free parking and free Wi-Fi are provided. This small property offers simple, colorful rooms. The private bathrooms offer hot shower facilities. DG Budget Hotel Salem is a 10-minute drive from the Ninoy Aquino International Airport and Resorts World Manila. The SM Mall of Asia is a 15-minute drive away. ","['Non Smoking Rooms', 'Free WiFi Internet Access Included', 'Parking (fee required)', '24 hour Front Desk', 'Parking on-site', 'Non Smoking Rooms', 'Free WiFi Internet Access Included', 'Parking (fee required)', '24 hour Front Desk', 'Parking on-site']",40,"['7.9', '7.0', '7.6', '7.3', '6.6', '8.4', '6.3']","['Staff', 'Facilities', 'Cleanliness', 'Comfort', 'Value for money', 'Location', 'Free WiFi']","{'Staff': '7.9', 'Facilities': '7.0', 'Cleanliness': '7.6', 'Comfort': '7.3', 'Value for money': '6.6', 'Location': '8.4', 'Free WiFi': '6.3'}","['Cockpit', 'Circulo del Mundo', 'Newport Boulevard Roundabout', 'Magdalena Park', 'Maligayang Pagdating Rotunda', 'San Felipe Park', 'Derham Park', 'Protacio Park', 'Pasay City Cockpit', 'SM BY THE BAY NORTH AREA', 'Restaurant', 'Cafe/Bar', 'Restaurant', 'Cafe/Bar', 'Cafe/Bar', 'Restaurant', 'Ninoy Aquino Monument', 'GT International Tower', 'Manila Zoological and Botanical Garden', 'Paco Park', 'Museo Pambata', 'National Museum of the Philippines', 'Intramuros', 'Malacanang Palace', 'Fort Santiago', 'Pinto Art Museum', 'Ocean/Sea', 'Manila Bay Beach', 'Train', 'Train', 'Subway', 'Subway', 'Ninoy Aquino International Airport', 'Subic Bay Airport', 'Clark International Airport']","['250 m', '1.2 km', '1.3 km', '1.9 km', '2.1 km', '2.1 km', '2.6 km', '2.8 km', '2.9 km', '3 km', '6.8 m', '10 m', '20 m', '20 m', '30 m', '30 m', '4.4 km', '4.4 km', '4.8 km', '7 km', '7 km', '7 km', '8 km', '8 km', '9 km', '19 km', '3.3 km', '5 km', '900 m', '1 km', '1.6 km', '9 km', '1.8 km', '84 km', '88 km']","{'Cockpit': '250 m', 'Circulo del Mundo': '1.2 km', 'Newport Boulevard Roundabout': '1.3 km', 'Magdalena Park': '1.9 km', 'Maligayang Pagdating Rotunda': '2.1 km', 'San Felipe Park': '2.1 km', 'Derham Park': '2.6 km', 'Protacio Park': '2.8 km', 'Pasay City Cockpit': '2.9 km', 'SM BY THE BAY NORTH AREA': '3 km', 'Restaurant': '30 m', 'Cafe/Bar': '30 m', 'Ninoy Aquino Monument': '4.4 km', 'GT International Tower': '4.4 km', 'Manila Zoological and Botanical Garden': '4.8 km', 'Paco Park': '7 km', 'Museo Pambata': '7 km', 'National Museum of the Philippines': '7 km', 'Intramuros': '8 km', 'Malacanang Palace': '8 km', 'Fort Santiago': '9 km', 'Pinto Art Museum': '19 km', 'Ocean/Sea': '3.3 km', 'Manila Bay Beach': '5 km', 'Train': '1 km', 'Subway': '9 km', 'Ninoy Aquino International Airport': '1.8 km', 'Subic Bay Airport': '84 km', 'Clark International Airport': '88 km'}","['Single Room', 'Standard Twin Room', 'Standard Double Room']","[1247.0, 3029.0, 3029.0]",1247.0,"['Bathroom', 'View', 'Media & Technology', 'Parking', 'Services', 'Safety & security', 'General', 'Languages Spoken']","[['Bidet', 'Slippers', 'Private Bathroom', 'Toilet', 'Free toiletries'], ['City view'], ['Flat-screen TV', 'Satellite channels'], ['Parking'], ['ATM on site', 'Baggage storage', 'Wake-up service', '24-hour front desk'], ['Fire extinguishers', 'CCTV in common areas'], ['Convenience store on site', 'Designated smoking area', 'Air conditioning', 'Non-smoking rooms'], ['English', 'Filipino']]",https://www.booking.com/hotel/ph/salem-airport-guesthouse.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=402&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119925&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__2176&tpi_r=1&from=searchresults#hotelTmpl
OYO 896 Silverio Suites,2,"4720, 4720, Sampaguita, Marimar Village, Paranaque, Southern Manila District, Paranaque City, Paranaque, 1713 Manila, Philippines",9.6,"You're eligible for a Genius discount at OYO 896 Silverio Suites! To save at this property, all you have to do is  Located in Manila, 6 km from Newport Mall, OYO 896 Silverio Suites has accommodations with free WiFi and free private parking. The property is around 8.9 km from Glorietta Mall, 9.5 km from Greenbelt Mall and 11.4 km from Mall of Asia Arena. SM Mall of Asia is 11.7 km away and World Trade Center Metro Manila is 11.9 km from the hotel. At the hotel, the rooms have a desk, a TV and a private bathroom. Staff at OYO 896 Silverio Suites are available to give advice at the 24-hour front desk. Power Plant Mall is 11.4 km from the accommodation, while SMX Convention Center is 11.6 km from the property. The nearest airport is Ninoy Aquino International Airport, 9 km from OYO 896 Silverio Suites. ","['Non Smoking Rooms', 'Free WiFi Internet Access Included', 'Free Parking', '24 hour Front Desk', 'Non Smoking Rooms', 'Free WiFi Internet Access Included', 'Free Parking', '24 hour Front Desk']",5,"['10', '9.5', '9.5', '9.5', '9.5', '9.0', '10']","['Staff', 'Facilities', 'Cleanliness', 'Comfort', 'Value for money', 'Location', 'Staff']","{'Staff': '10', 'Facilities': '9.5', 'Cleanliness': '9.5', 'Comfort': '9.5', 'Value for money': '9.5', 'Location': '9.0'}","['Sun Valley Park', 'Marian Village Park', 'Willow Park', 'Eugenio Park', 'Phase 3 Basketball court', 'Phase 3 Playground', 'Molave Park', 'Continental Park', 'Marcelo Green Village Phase 4 Park', 'Guadalajara Park', 'Restaurant', 'Restaurant', 'Restaurant', 'Cafe/Bar', 'Cafe/Bar', 'Cafe/Bar', 'Ninoy Aquino Monument', 'GT International Tower', 'Manila Zoological and Botanical Garden', 'Museo Pambata', 'National Museum of the Philippines', 'Malacanang Palace', 'Intramuros', 'Fort Santiago', 'Pinto Art Museum', 'Casa Santa Museum', 'Ocean/Sea', 'Train', 'Train', 'Subway', 'Subway', 'Ninoy Aquino International Airport', 'Subic Bay Airport', 'Clark International Airport']","['650 m', '900 m', '1,000 m', '1.5 km', '1.7 km', '1.7 km', '1.8 km', '2 km', '2.1 km', '2.3 km', '250 m', '400 m', '400 m', '500 m', '950 m', '1.1 km', '8 km', '8 km', '10 km', '12 km', '13 km', '13 km', '13 km', '14 km', '17 km', '19 km', '9 km', '400 m', '1.9 km', '7 km', '13 km', '4.1 km', '90 km', '93 km']","{'Sun Valley Park': '650 m', 'Marian Village Park': '900 m', 'Willow Park': '1,000 m', 'Eugenio Park': '1.5 km', 'Phase 3 Basketball court': '1.7 km', 'Phase 3 Playground': '1.7 km', 'Molave Park': '1.8 km', 'Continental Park': '2 km', 'Marcelo Green Village Phase 4 Park': '2.1 km', 'Guadalajara Park': '2.3 km', 'Restaurant': '400 m', 'Cafe/Bar': '1.1 km', 'Ninoy Aquino Monument': '8 km', 'GT International Tower': '8 km', 'Manila Zoological and Botanical Garden': '10 km', 'Museo Pambata': '12 km', 'National Museum of the Philippines': '13 km', 'Malacanang Palace': '13 km', 'Intramuros': '13 km', 'Fort Santiago': '14 km', 'Pinto Art Museum': '17 km', 'Casa Santa Museum': '19 km', 'Ocean/Sea': '9 km', 'Train': '1.9 km', 'Subway': '13 km', 'Ninoy Aquino International Airport': '4.1 km', 'Subic Bay Airport': '90 km', 'Clark International Airport': '93 km'}",['Standard Double Room'],[1370.0],1370.0,"['Bathroom', 'Outdoors', 'Kitchen', 'Room Amenities', 'Living Area', 'Media & Technology', 'Parking', 'Services', 'Safety & security', 'General', 'Accessibility', 'Languages Spoken']","[['Bidet', 'Private Bathroom', 'Toilet', 'Shower'], ['Outdoor furniture'], ['Coffee machine'], ['Clothes rack'], ['Desk'], ['TV'], ['Accessible parking'], ['Daily housekeeping', '24-hour front desk'], ['Fire extinguishers', 'CCTV outside property', 'CCTV in common areas', 'Key access'], ['Heating', 'Non-smoking rooms', 'Air conditioning'], ['Upper floors accessible by stairs only'], ['English']]",https://www.booking.com/hotel/ph/oyo-896-silverio-suites.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=403&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119925&all_sr_blocks=895258902_360069269_2_0_0&highlighted_blocks=895258902_360069269_2_0_0&matching_block_id=895258902_360069269_2_0_0&sr_pri_blocks=895258902_360069269_2_0_0__137042&tpi_r=2&from=searchresults#hotelTmpl
Lorenzzo Suites Makati,2,"1803 Evangelista Street, Bangkal, Makati, 1112 Manila, Philippines",7.1,"You're eligible for a Genius discount at Lorenzzo Suites Makati! To save at this property, all you have to do is  Lorenzzo Suites Hotel has free Wi-Fi and free parking on Evangelista Street in Makati City, Manila. Its modern air-conditioned rooms come with a flat-screen TV and free mineral water. The on-site Food Plaza serves Filipino dishes. Wood floors and warm lighting feature in all the guest rooms. Private bathrooms come with a shower. Guests can also request for room service or massage treatments. Lorenzzo Suites Hotel is a 10-minute drive from SM Mall of Asia and the Greenbelt/ Glorietta Makati  Mall. Manila International Airport is also a 10-minute drive away. Makati central business district is a 12-minute drive away. Airport transportation can be arranged for an extra fee. Laundry and dry cleaning services are provided by the hotel. The front desk operates 24 hours. ","['Non Smoking Rooms', 'Room-service', 'Free WiFi Internet Access Included', 'Parking (fee required)', 'Family Rooms', 'Non Smoking Rooms', 'Room-service', 'Free WiFi Internet Access Included', 'Parking (fee required)', 'Family Rooms']",143,"['8.0', '7.1', '7.5', '7.5', '7.8', '7.3', '7.5']","['Staff', 'Facilities', 'Cleanliness', 'Comfort', 'Value for money', 'Location', 'Free WiFi']","{'Staff': '8.0', 'Facilities': '7.1', 'Cleanliness': '7.5', 'Comfort': '7.5', 'Value for money': '7.8', 'Location': '7.3', 'Free WiFi': '7.5'}","['Pasay City Cockpit', 'Legazpi Active Park', 'San Felipe Park', 'Palm Promenade Park', 'GT International Tower', 'Ninoy Aquino Monument', 'Derham Park', 'Jaime C. Velasquez Park', 'Magdalena Park', 'Sultan Kudarat Monument Park', 'Restaurant', 'Cafe/Bar', 'Restaurant', 'Manila Zoological and Botanical Garden', 'Paco Park', 'Museo Pambata', 'National Museum of the Philippines', 'Malacanang Palace', 'Intramuros', 'Fort Santiago', 'Pinto Art Museum', 'Casa Santa Museum', 'Ocean/Sea', 'Manila Bay Beach', 'Train', 'Train', 'Subway', 'Subway', 'Ninoy Aquino International Airport', 'Subic Bay Airport', 'Clark International Airport']","['700 m', '1,000 m', '1.2 km', '1.5 km', '1.6 km', '1.6 km', '1.9 km', '1.9 km', '1.9 km', '2 km', '50 m', '150 m', '150 m', '3.2 km', '4.5 km', '5 km', '6 km', '6 km', '6 km', '7 km', '17 km', '19 km', '2.8 km', '3.9 km', '350 m', '1.1 km', '1.5 km', '6 km', '3.9 km', '84 km', '86 km']","{'Pasay City Cockpit': '700 m', 'Legazpi Active Park': '1,000 m', 'San Felipe Park': '1.2 km', 'Palm Promenade Park': '1.5 km', 'GT International Tower': '1.6 km', 'Ninoy Aquino Monument': '1.6 km', 'Derham Park': '1.9 km', 'Jaime C. Velasquez Park': '1.9 km', 'Magdalena Park': '1.9 km', 'Sultan Kudarat Monument Park': '2 km', 'Restaurant': '150 m', 'Cafe/Bar': '150 m', 'Manila Zoological and Botanical Garden': '3.2 km', 'Paco Park': '4.5 km', 'Museo Pambata': '5 km', 'National Museum of the Philippines': '6 km', 'Malacanang Palace': '6 km', 'Intramuros': '6 km', 'Fort Santiago': '7 km', 'Pinto Art Museum': '17 km', 'Casa Santa Museum': '19 km', 'Ocean/Sea': '2.8 km', 'Manila Bay Beach': '3.9 km', 'Train': '1.1 km', 'Subway': '6 km', 'Ninoy Aquino International Airport': '3.9 km', 'Subic Bay Airport': '84 km', 'Clark International Airport': '86 km'}","['Queen Room', 'Twin Room', 'Family Room']","[1600.0, 1700.0, 2300.0]",1600.0,"['Bathroom', 'Bedroom', 'View', 'Kitchen', 'Living Area', 'Media & Technology', 'Parking', 'Services', 'Safety & security', 'General', 'Languages Spoken']","[['Towels', 'Private Bathroom', 'Free toiletries', 'Hairdryer', 'Shower'], ['Linens'], ['View'], ['Electric kettle'], ['Desk'], ['Flat-screen TV', 'Cable channels', 'Telephone', 'TV'], ['Parking'], ['Baggage storage', '24-hour front desk', 'Room service'], ['24-hour security', 'Safe'], ['Designated smoking area', 'Air conditioning', 'Smoke-free property', 'Family rooms', 'Ironing facilities', 'Non-smoking rooms', 'Iron'], ['English', 'Filipino']]",https://www.booking.com/hotel/ph/lorenzzo-suites.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=404&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119925&all_sr_blocks=41664208_111296413_0_0_0&highlighted_blocks=41664208_111296413_0_0_0&matching_block_id=41664208_111296413_0_0_0&sr_pri_blocks=41664208_111296413_0_0_0__160000&tpi_r=2&from=searchresults#hotelTmpl
Benson Hotel San Juan CIty,3,"631 Pinaglabanan Benson Apartelle, 1500 Manila, Philippines",10,"Located in Manila, within 4.2 km of Smart Araneta Coliseum and 4.7 km of Shangri-La Plaza, Benson Hotel San Juan CIty has accommodations with a terrace and free WiFi as well as free private parking for guests who drive. This 3-star hotel offers a 24-hour front desk and an ATM. The hotel has family rooms. All rooms in the hotel are equipped with air conditioning, a seating area, a flat-screen TV with cable channels, a kitchenette, a dining area and a private bathroom with free toiletries, a bidet and a shower. All rooms are equipped with an electric tea pot, while some rooms also feature a patio and others also feature city views. At Benson Hotel San Juan CIty the rooms have bed linen and towels. SM Megamall is 4.8 km from the accommodation, while Malacanang Palace is 5 km from the property. The nearest airport is Ninoy Aquino International Airport, 17.7 km from Benson Hotel San Juan CIty. ","['Non Smoking Rooms', 'Free Parking', 'Free WiFi Internet Access Included', 'Family Rooms', 'Non Smoking Rooms', 'Free Parking', 'Free WiFi Internet Access Included', 'Family Rooms']",3,"['10', '9.2', '10', '10', '10', '7.5', '10']","['Staff', 'Facilities', 'Cleanliness', 'Comfort', 'Value for money', 'Location', 'Staff']","{'Staff': '10', 'Facilities': '9.2', 'Cleanliness': '10', 'Comfort': '10', 'Value for money': '10', 'Location': '7.5'}","['Diwa ng 1896', 'Ejercito Park', 'Likha Basketball Court', 'San Juan Coliseum', 'Robinsons Magnolia Park', 'Paraiso Bacood', 'Ricass Park', ""Concordia Children's Services"", 'Bacood Park', 'Mandaluyong Cockpit', 'Restaurant', 'Restaurant', 'Cafe/Bar', 'Malacanang Palace', 'Paco Park', 'GT International Tower', 'National Museum of the Philippines', 'Intramuros', 'Manila Zoological and Botanical Garden', 'Museo Pambata', 'Fort Santiago', 'Pinto Art Museum', 'Casa Santa Museum', 'Ocean/Sea', 'Manila Bay Beach', 'Subway', 'Subway', 'Train', 'Train', 'Ninoy Aquino International Airport', 'Clark International Airport', 'Subic Bay Airport']","['200 m', '200 m', '950 m', '1,000 m', '1.5 km', '1.5 km', '1.6 km', '1.6 km', '1.6 km', '1.7 km', '200 m', '200 m', '250 m', '3.8 km', '5 km', '5 km', '5 km', '6 km', '6 km', '6 km', '6 km', '15 km', '16 km', '8 km', '6 km', '550 m', '1.1 km', '2 km', '2.7 km', '11 km', '82 km', '84 km']","{'Diwa ng 1896': '200 m', 'Ejercito Park': '200 m', 'Likha Basketball Court': '950 m', 'San Juan Coliseum': '1,000 m', 'Robinsons Magnolia Park': '1.5 km', 'Paraiso Bacood': '1.5 km', 'Ricass Park': '1.6 km', ""Concordia Children's Services"": '1.6 km', 'Bacood Park': '1.6 km', 'Mandaluyong Cockpit': '1.7 km', 'Restaurant': '200 m', 'Cafe/Bar': '250 m', 'Malacanang Palace': '3.8 km', 'Paco Park': '5 km', 'GT International Tower': '5 km', 'National Museum of the Philippines': '5 km', 'Intramuros': '6 km', 'Manila Zoological and Botanical Garden': '6 km', 'Museo Pambata': '6 km', 'Fort Santiago': '6 km', 'Pinto Art Museum': '15 km', 'Casa Santa Museum': '16 km', 'Ocean/Sea': '8 km', 'Manila Bay Beach': '6 km', 'Subway': '1.1 km', 'Train': '2.7 km', 'Ninoy Aquino International Airport': '11 km', 'Clark International Airport': '82 km', 'Subic Bay Airport': '84 km'}","['One-Bedroom Suite', 'One-Bedroom Suite', 'Two-Bedroom Suite', 'Two-Bedroom Suite', 'Three-Bedroom Suite']","[1805.0, 1805.0, 2375.0, 2375.0, 4465.0]",1805.0,"['Bathroom', 'Bedroom', 'Outdoors', 'Kitchen', 'Room Amenities', 'Pets', 'Living Area', 'Media & Technology', 'Parking', 'Front Desk Services', 'Entertainment & Family Services', 'Cleaning Services', 'Business Facilities', 'Safety & security', 'General', 'Accessibility', 'Languages Spoken']","[['Toilet paper', 'Towels', 'Bidet', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Shower'], ['Linens', 'Wardrobe or closet', 'Walk-in closet'], ['Terrace'], ['Dining table', 'Kitchenware', 'Electric kettle', 'Kitchenette'], ['Clothes rack'], ['Dining area', 'Sitting area', 'Desk'], ['Flat-screen TV', 'Cable channels', 'Video', 'Telephone', 'TV'], ['Parking'], ['Invoice provided', 'ATM on site', 'Baggage storage', '24-hour front desk'], ['Baby safety gates'], ['Daily housekeeping', 'Ironing service', 'Dry cleaning', 'Laundry'], ['Fax/Photocopying', 'Business center'], ['Fire extinguishers', 'CCTV outside property', 'CCTV in common areas', 'Security alarm', '24-hour security'], ['Convenience store on site', 'Air conditioning', 'Smoke-free property', 'Tile/Marble floor', 'Elevator', 'Fan', 'Family rooms', 'Non-smoking rooms'], ['Entire unit wheelchair accessible', 'Upper floors accessible by elevator'], ['English', 'Filipino']]",https://www.booking.com/hotel/ph/benson-apartelle-san-juan.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=407&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119925&all_sr_blocks=861916602_354113451_2_0_0&highlighted_blocks=861916602_354113451_2_0_0&matching_block_id=861916602_354113451_2_0_0&sr_pri_blocks=861916602_354113451_2_0_0__177650&tpi_r=2&from=searchresults#hotelTmpl
